	3J5P_A.TRPV1	3J9J_A.TRPV1	5AN8_A.TRPV2	5IRX_A.TRPV1	5IRZ_B.TRPV1	5T4D_A.PKD2	5VKQ_A.NOMPC	5WJ9_A.TRPML1	5WPQ_A.TRPML1	5WPV_A.TRPML1	5Z1W_A.PKD2L1	5Z96_A.TRPC4	5Z96_B.TRPC4	5ZX5_A.TRPM7	6A70_A.PKD2	6A70_B.PKD1	6A70_F.PKD2	6A70_G.PKD2	6AEI_A.TRPC5	6AYF_A.TRPML3	6BBJ_A.TRPV4	6BCO_A.TRPM4	6BO5_A.TRPV2	6BO8_A.TRPV6	6BQR_A.TRPM4	6BQV_A.TRPM4	6BWD_A.TRPM7	6CO7_A.TRPM2	6CUD_A.TRPC3	6DRJ_A.TRPM2	6E2G_A.TRPV6	6E7P_A.TRPML1	6G1K_A.TRPC4	6JZO_A.TRPC4	6JZO_B.TRPC4	6LGP_A.TRPV3	6MHO_A.TRPV3	6MHS_A.TRPV3	6MHV_A.TRPV3	6MIX_A.TRPM2	6NR3_A.TRPM8	6O1N_A.TRPV5	6O1P_A.TRPV5	6O20_A.TRPV5	6O6A_A.TRPM8	6O6R_A.TRPM8	6O72_A.TRPM8	6O77_A.TRPM8	6PQO_A.TRPA1	6PUO_A.TRPM2	6PW4_A.TRP1	6PW4_B.TRP1	6PW5_A.TRP1	6PW5_B.TRP1	6T9N_A.PKD2	6T9O_A.PKD2	6U88_A.TRPV2	6U8A_A.TRPV2	6UZ8_A.TRPC6	6UZA_A.TRPC6	6WHG_A.TRPY	6WJ5_A.TRPA1	6WKN_A.TRPV2	6X2J_A.TRPA1	7AA5_A.TRPV4	7B0J_A.TRPC4	7B16_A.TRPC4	7B1G_B.TRPC4	7D4P_A.TRPC5	7D7E_A.PKD1L3	7D7F_A.PKD1L3	7D7F_B.PKD2L1	7D7F_D.PKD2L1	7DXB_A.TRPC3	7DXC_A.TRPC3	7DXF_A.TRPC6	7DXG_A.TRPC6	7DYS_A.TRPML2	7JUP_A.TRPA1	7K4A_A.TRPV6	7K4B_A.TRPV6	7L2H_A.TRPV1	7L2N_A.TRPV1	7L2P_A.TRPV1	7L2R_A.TRPV1	7L2S_A.TRPV1	7L2T_A.TRPV1	7L2W_A.TRPV1	7LP9_A.TRPV1	7LPA_A.TRPV1	7LPC_A.TRPV1	7LPD_A.TRPV1	7LQY_A.TRPV1	7LQZ_A.TRPV1	7MBP_A.TRPM5	7MBQ_A.TRPM5	7MGL_A.TRPML1	7MIJ_A.TRPV3	7MIK_A.TRPV3	7MIO_A.TRPV3	7MZ5_A.TRPV1	7MZ9_A.TRPV1	7MZC_A.TRPV1	7MZD_A.TRPV1	7N0M_A.TRPV2	7RQU_A.TRPV1	7RQV_A.TRPV1	7RQX_A.TRPV1	7RQY_A.TRPV1	7S88_A.TRPV6	7S89_A.TRPV6	7S8B_A.TRPV6	7SQ6_A.TRPML1	7SQ7_A.TRPML1	7SQ9_A.TRPML1	7T6M_A.TRPV5	7T6O_A.TRPV5	7UGG_A.TRPV3	7WDB_A.TRPC5	7WRE_A.TRPM8
TRPC6	0.8023849999999999	0.80287	0.8147025000000001	0.790705	0.7961450000000001	0.48370250000000004	0.73689	0.4589075	0.4790625	0.47785500000000003	0.42390750000000005	0.8920524999999999	0.90354	0.7600100000000001	0.49820749999999997	0.4873475	0.49707	0.4894075	0.8971399999999999	0.464955	0.5493225	0.6944350000000001	0.7575099999999999	0.7586075	0.697295	0.68519	0.7568625	0.6868925	0.9168974999999999	0.5935225	0.7580675	0.45999000000000007	0.8993125	0.8940224999999999	0.9051274999999999	0.7895924999999999	0.8237275	0.8205149999999999	0.8101849999999999	0.653405	0.7849349999999999	0.75667	0.7561275	0.7548125000000001	0.7602825	0.7640674999999999	0.7726825	0.7677400000000001	0.7295525	0.6712075	0.79079	0.8277749999999999	0.765125	0.75525	0.49484750000000005	0.4915825	0.815825	0.8059350000000001	0.956105	0.9608475	0.76153	0.7228950000000001	0.81994	0.726325	0.690525	0.885185	0.897845	0.89301	0.899035	0.423745	0.41734	0.4440325	0.46709	0.9250125	0.9236525	0.9816625	0.986065	0.47891500000000004	0.7290424999999999	0.7632450000000001	0.7705375000000001	0.79386	0.7852725	0.7969925	0.806695	0.80274	0.8132475	0.790305	0.8011550000000001	0.7918474999999999	0.7996125000000001	0.79023	0.7724025	0.78205	0.6980425	0.7067175	0.4653525	0.7599575000000001	0.76457	0.758	0.784345	0.7893375	0.79138	0.789865	0.81745	0.7917200000000001	0.7880075000000001	0.7912399999999999	0.784495	0.7542150000000001	0.757965	0.7668675	0.464585	0.475685	0.462975	0.7519549999999999	0.7489675	0.762555	0.8997350000000001	0.7458825
TRPM2	0.704075	0.7009775	0.7161225	0.6715825	0.7015275000000001	0.392235	0.672535	0.4062775	0.4305075	0.4376	0.34748999999999997	0.6664574999999999	0.6712075000000001	0.786645	0.4103025	0.395495	0.4053625	0.399395	0.66496	0.4157075	0.5010549999999999	0.818925	0.6803025	0.672895	0.8094250000000001	0.8044574999999999	0.7827624999999999	0.79603	0.6044674999999999	0.782645	0.680795	0.41346250000000007	0.6769575	0.6672549999999999	0.67276	0.7032274999999999	0.720585	0.7115349999999999	0.71762	0.84536	0.8350550000000001	0.6793125	0.6766775	0.67548	0.73425	0.7317775000000001	0.73681	0.7979225000000001	0.639725	0.882025	0.6588	0.73772	0.6405575	0.646755	0.39606499999999994	0.39781	0.7228975	0.6998025	0.6245775	0.6201125000000001	0.6029599999999999	0.6319175	0.733025	0.6492100000000001	0.6848775	0.6648675000000001	0.6783650000000001	0.6615575	0.6699350000000001	0.372655	0.3670075	0.364145	0.3829625	0.60194	0.604485	0.661665	0.6428999999999999	0.4488424999999999	0.6390625	0.681025	0.685535	0.6988624999999999	0.6995975	0.6999774999999999	0.70854	0.7124225000000001	0.7037025	0.688165	0.7041324999999999	0.6998225	0.70527	0.6889675000000001	0.6791325	0.698525	0.8088575	0.7976049999999999	0.415945	0.68111	0.67881	0.663	0.6992025	0.7110675	0.7057025	0.708915	0.7102124999999999	0.7071325	0.6967975	0.6899000000000001	0.6790174999999999	0.6711199999999999	0.6733825	0.67542	0.4149625	0.42162	0.41209	0.6729025	0.6829525000000001	0.7168625000000001	0.670235	0.7861750000000001
TRPM4	0.7710733333333333	0.7700499999999999	0.7623333333333333	0.7252533333333333	0.76541	0.41712333333333335	0.7278866666666667	0.43781	0.46064333333333335	0.46566	0.36995666666666666	0.71061	0.7160666666666667	0.8549833333333333	0.43306666666666666	0.4099633333333333	0.42857666666666666	0.42211333333333334	0.7101999999999999	0.44497000000000003	0.5069666666666667	0.9778566666666667	0.7031833333333332	0.7277233333333332	0.97775	0.9672466666666667	0.8501433333333334	0.7984733333333334	0.6392266666666667	0.73063	0.7293133333333334	0.44093	0.7246799999999999	0.7109900000000001	0.7176266666666665	0.7582533333333333	0.7824933333333334	0.7666466666666666	0.7777866666666666	0.85805	0.8537966666666666	0.7280733333333332	0.7292566666666667	0.7288666666666667	0.7415366666666667	0.7379199999999999	0.7436566666666667	0.8888666666666666	0.7090066666666667	0.8695633333333334	0.67064	0.7432099999999999	0.6589366666666666	0.6545666666666666	0.42069333333333336	0.42166333333333333	0.77399	0.7446100000000001	0.6627033333333333	0.6572966666666668	0.6152033333333333	0.7089400000000001	0.7864400000000001	0.7268766666666666	0.7046	0.7113066666666668	0.7174866666666667	0.706	0.7142866666666666	0.3934233333333334	0.3887833333333333	0.38449333333333335	0.40087999999999996	0.6369433333333333	0.6419266666666666	0.7038166666666666	0.6841266666666667	0.4810033333333333	0.7171366666666668	0.7304666666666666	0.7411	0.7646700000000001	0.7595133333333334	0.7660600000000001	0.7672966666666667	0.7710333333333333	0.7580666666666667	0.7395299999999999	0.7618266666666668	0.7612	0.7672633333333333	0.7494366666666666	0.7367400000000001	0.7540033333333334	0.8977933333333333	0.8607733333333334	0.44570333333333334	0.7247733333333334	0.7233999999999999	0.7035166666666667	0.7586566666666666	0.77598	0.7667	0.7652633333333334	0.7551533333333333	0.7658566666666666	0.7499399999999999	0.7445166666666667	0.7293600000000001	0.7203266666666667	0.7298133333333334	0.7255566666666667	0.44683	0.4537366666666667	0.44453666666666664	0.7224200000000001	0.7345633333333333	0.7617033333333333	0.7153566666666666	0.8631333333333333
TRPM5	0.7969999999999999	0.7951550000000001	0.7957350000000001	0.7652049999999999	0.7944249999999999	0.42284	0.732935	0.44218999999999997	0.467815	0.46968	0.36929500000000004	0.7381249999999999	0.744235	0.87233	0.436605	0.42523500000000003	0.43444499999999997	0.42801999999999996	0.7390000000000001	0.45186000000000004	0.536735	0.8986700000000001	0.735125	0.7549	0.906775	0.89481	0.86171	0.8306199999999999	0.66303	0.771085	0.7519750000000001	0.446795	0.748905	0.73838	0.74539	0.782975	0.80469	0.798385	0.795455	0.8226249999999999	0.90227	0.748665	0.74714	0.748295	0.774285	0.773535	0.778135	0.911995	0.7139899999999999	0.8641449999999999	0.718985	0.7844450000000001	0.6942349999999999	0.68536	0.42851	0.42865	0.8020700000000001	0.77203	0.685665	0.680595	0.6565650000000001	0.71163	0.814895	0.7296	0.7376750000000001	0.737065	0.745945	0.730315	0.7431099999999999	0.390915	0.38570499999999996	0.38838	0.4073	0.6604399999999999	0.66387	0.7322949999999999	0.70807	0.48314	0.720985	0.7591399999999999	0.7642899999999999	0.79184	0.78838	0.7952250000000001	0.80215	0.805015	0.79345	0.7796050000000001	0.7953600000000001	0.79274	0.79774	0.783	0.762945	0.78228	0.97673	0.97673	0.450535	0.751715	0.7506550000000001	0.73736	0.78122	0.80281	0.79642	0.7912600000000001	0.7884800000000001	0.796125	0.78842	0.781965	0.7739849999999999	0.7494149999999999	0.75725	0.748495	0.453415	0.46146	0.45125000000000004	0.7501500000000001	0.755335	0.7885249999999999	0.7438549999999999	0.909175
TRPM7	0.7852300000000001	0.78223	0.7868949999999999	0.74532	0.783655	0.43003	0.737355	0.44340999999999997	0.46857000000000004	0.470905	0.38173	0.7546550000000001	0.760705	0.982245	0.447285	0.427655	0.44078	0.433605	0.75803	0.45069000000000004	0.5154	0.83467	0.719515	0.7372650000000001	0.82786	0.817375	0.986205	0.80518	0.673775	0.6849149999999999	0.739985	0.446575	0.768215	0.755935	0.7629349999999999	0.778165	0.80425	0.792775	0.794815	0.75954	0.8628	0.7416750000000001	0.73983	0.7398750000000001	0.7762100000000001	0.7737499999999999	0.77672	0.868345	0.703295	0.797445	0.7207	0.783365	0.69192	0.6908449999999999	0.43431	0.434395	0.802495	0.76972	0.6988099999999999	0.70034	0.671125	0.700915	0.81118	0.715865	0.7064349999999999	0.75239	0.76709	0.74985	0.76024	0.39774	0.392795	0.40064	0.419025	0.67832	0.67529	0.749395	0.7314849999999999	0.473865	0.708785	0.741995	0.7510300000000001	0.781505	0.768005	0.785525	0.793085	0.79338	0.78616	0.7532650000000001	0.77904	0.775	0.78519	0.7634650000000001	0.753425	0.764195	0.8268249999999999	0.81521	0.44966	0.744105	0.7437050000000001	0.72578	0.7675099999999999	0.78535	0.77614	0.7803249999999999	0.7822100000000001	0.7778700000000001	0.76214	0.75445	0.7469699999999999	0.7304250000000001	0.7383649999999999	0.73142	0.453005	0.46009500000000003	0.45173	0.732985	0.7440599999999999	0.779685	0.76203	0.85763
TRPM8	0.7181583333333333	0.7139800000000002	0.7232583333333333	0.6956916666666667	0.7139316666666667	0.385945	0.6317483333333334	0.390495	0.41030999999999995	0.413445	0.3278316666666667	0.665285	0.6727499999999998	0.7262683333333334	0.39819000000000004	0.40694500000000006	0.39564333333333335	0.38978166666666664	0.6789166666666667	0.3981166666666667	0.53881	0.69835	0.7037933333333334	0.667265	0.6956216666666667	0.681885	0.7214766666666667	0.6675466666666666	0.619425	0.6122500000000001	0.6670233333333333	0.39422833333333335	0.6748433333333335	0.6654066666666667	0.6731266666666667	0.7060516666666666	0.7351399999999999	0.7253683333333334	0.7191766666666667	0.6635383333333333	0.8341716666666666	0.6694233333333331	0.668805	0.6676583333333334	0.8814066666666666	0.879255	0.8818250000000001	0.79693	0.627925	0.7038633333333334	0.6895933333333333	0.757515	0.65716	0.65213	0.39418000000000003	0.3925433333333333	0.7256	0.7005983333333332	0.62954	0.6233833333333333	0.6524	0.6228333333333333	0.7396066666666666	0.6356583333333333	0.6709816666666667	0.658825	0.6698783333333335	0.6637033333333334	0.6814366666666666	0.33698500000000003	0.32860833333333334	0.3494566666666667	0.36889666666666665	0.6145533333333334	0.6191999999999999	0.66461	0.6517333333333334	0.4231016666666667	0.6367066666666666	0.6703583333333333	0.6784183333333335	0.7099449999999999	0.7029366666666667	0.7137383333333333	0.7179916666666667	0.7182416666666667	0.71706	0.7000800000000001	0.71209	0.70783	0.71435	0.709235	0.6873233333333334	0.6973433333333333	0.7025416666666667	0.7083183333333333	0.3961616666666667	0.6792700000000002	0.6793433333333333	0.6664483333333333	0.6966533333333333	0.7111483333333334	0.707245	0.7038699999999999	0.7257583333333334	0.7061183333333334	0.700965	0.6978900000000001	0.696025	0.6609416666666666	0.66953	0.6687066666666667	0.3969	0.40341000000000005	0.3952383333333333	0.6638683333333334	0.6652833333333333	0.7102783333333332	0.6823283333333334	0.7906633333333334
TRPML1	0.6653	0.65862875	0.68299375	0.66861	0.66679125	0.65498625	0.5435587500000001	0.9164175	0.9531512499999999	0.94834375	0.616595	0.5569762500000001	0.56343375	0.5665525	0.6711512500000001	0.627	0.67880375	0.67265125	0.5649150000000001	0.87952625	0.45726875	0.54806	0.6049375	0.6664574999999999	0.5432025	0.5413275	0.5713575000000001	0.528625	0.55020375	0.46734875	0.6655687499999999	0.9319575	0.56727625	0.55614375	0.56255125	0.6795724999999999	0.68205875	0.6801875000000001	0.6713775000000001	0.50581125	0.55628625	0.67059	0.6565537499999999	0.6590299999999999	0.53186375	0.53496375	0.5412987499999999	0.61536375	0.6708449999999999	0.5171862500000001	0.569035	0.64998	0.54836625	0.5436312499999999	0.6482862500000001	0.6522762499999999	0.69014	0.6806625000000001	0.55172375	0.54884875	0.5788499999999999	0.66483	0.688015	0.6735862499999999	0.6199749999999999	0.55159625	0.5732125000000001	0.5516587500000001	0.5712625	0.6490625000000001	0.64521625	0.63282	0.66312625	0.5448587500000001	0.5372724999999999	0.566125	0.54817375	0.9092212499999999	0.66893375	0.6717162499999999	0.6657512499999999	0.65944	0.65439875	0.6613737500000001	0.68161375	0.6758625	0.6724637499999999	0.67670125	0.66957	0.6709112499999998	0.6717762500000001	0.657625	0.63672375	0.6584175000000001	0.5338025	0.5468474999999999	0.94677375	0.659135	0.6608237499999999	0.6635825	0.64660125	0.66806625	0.66623375	0.6544125000000001	0.68154625	0.671995	0.67144	0.66449875	0.6703762500000001	0.6587475	0.6603625	0.64869375	0.93196	0.95469625	0.93023625	0.6550875	0.65688	0.66165875	0.5703699999999999	0.58065
TRPML2	0.60941	0.59516	0.61952	0.59603	0.60113	0.60453	0.49126	0.7354	0.77963	0.78234	0.57002	0.48746	0.49333	0.50165	0.62746	0.581	0.62634	0.62223	0.49497	0.72927	0.4234	0.49959	0.55082	0.61182	0.49579	0.49051	0.50323	0.4611	0.48178	0.41793	0.5919	0.75032	0.49701	0.48652	0.49232	0.61283	0.62028	0.61864	0.61262	0.48507	0.51397	0.60011	0.59349	0.59299	0.48042	0.48603	0.49006	0.5538	0.60748	0.48824	0.50698	0.59951	0.49317	0.49183	0.59389	0.59815	0.62383	0.6097	0.48487	0.47738	0.51464	0.6067	0.62809	0.61896	0.55823	0.48409	0.50265	0.48477	0.49755	0.60442	0.59807	0.58984	0.61066	0.47661	0.47368	0.49249	0.47086	1.0	0.6148	0.60849	0.6057	0.59542	0.59623	0.59741	0.60659	0.60401	0.59639	0.60516	0.59949	0.60311	0.60149	0.5985	0.57354	0.5928	0.47885	0.49428	0.761	0.58891	0.58775	0.59159	0.58683	0.60503	0.60262	0.59281	0.61052	0.60249	0.60068	0.59889	0.60402	0.59208	0.60782	0.58341	0.74996	0.77714	0.7478	0.59383	0.5955	0.59148	0.49581	0.51375
TRPML3	0.66732	0.65926	0.68414	0.6753	0.6665	0.67533	0.5563	0.8477	0.93271	0.93728	0.6315	0.56359	0.57007	0.56911	0.68854	0.65587	0.69747	0.69382	0.57053	1.0	0.47347	0.55173	0.61542	0.67839	0.54564	0.54518	0.57413	0.53293	0.55742	0.46816	0.67233	0.90264	0.5712	0.5622	0.56839	0.67979	0.68201	0.6786	0.67375	0.5079	0.55242	0.67754	0.66355	0.66431	0.54617	0.54659	0.54636	0.61573	0.67417	0.52421	0.58226	0.66361	0.56372	0.56183	0.66767	0.67062	0.69429	0.68536	0.55469	0.55467	0.59333	0.67238	0.6884	0.68061	0.62257	0.55776	0.5782	0.557	0.5749	0.66195	0.65564	0.64974	0.6716	0.55195	0.54214	0.57231	0.55242	0.88804	0.67947	0.68213	0.67293	0.65887	0.65777	0.65939	0.68006	0.67358	0.67197	0.68113	0.66857	0.67235	0.67191	0.66356	0.63718	0.6607	0.53638	0.55281	0.90995	0.66135	0.66446	0.67561	0.64961	0.66815	0.6663	0.6582	0.68144	0.67478	0.67726	0.66898	0.67992	0.66955	0.67165	0.65403	0.86531	0.92209	0.85759	0.66515	0.66361	0.66136	0.57457	0.58049
TRPV1	0.9628416000000002	0.9609012000000001	0.8836840000000001	0.939342	0.9692836	0.4446076000000001	0.6278332000000001	0.4550324000000001	0.4613356000000001	0.4609844	0.373876	0.6808911999999999	0.689478	0.6605572000000001	0.4492408000000001	0.4320456000000001	0.45748360000000005	0.4501128	0.6940724000000001	0.4525488000000001	0.5649704	0.629938	0.8613036000000003	0.8328504000000001	0.6375187999999999	0.6246807999999998	0.6612915999999999	0.6150264	0.6177323999999998	0.5199152000000001	0.8344799999999999	0.45097519999999996	0.6962091999999999	0.6812044	0.6898268000000001	0.8941972000000001	0.9109767999999999	0.9000276	0.8967551999999999	0.6006575999999998	0.7062092	0.834622	0.8394448	0.8396748	0.6672828	0.6675319999999999	0.6778611999999998	0.7173972000000001	0.7362067999999999	0.6072167999999999	0.6925036	0.7874212	0.6621736	0.6487376	0.4553524000000001	0.45159	0.9049344000000002	0.8809415999999999	0.6324484000000001	0.6211003999999999	0.687346	0.7361007999999998	0.9068791999999999	0.7452436	0.7881232	0.6768071999999999	0.6938596000000001	0.6814864000000002	0.6893136	0.38074399999999997	0.3703856000000001	0.39374200000000004	0.4223075999999999	0.6209084	0.6225228	0.6681891999999999	0.6490604000000001	0.48219199999999995	0.7420239999999998	0.8358328	0.8454231999999999	0.9658067999999997	0.9611528	0.9678692000000001	0.9599892	0.9647159999999997	0.9539367999999999	0.94994	0.9631719999999998	0.9694552000000001	0.9683647999999999	0.9685379999999999	0.9280108	0.9523796000000001	0.6376688	0.6431844	0.4585504000000002	0.8558644000000001	0.8650728	0.8388028000000002	0.9562564	0.9715848	0.9698156	0.9620131999999999	0.89916	0.9656571999999997	0.9612023999999999	0.9615408	0.9468836000000002	0.8301044000000001	0.8392256	0.8336268	0.45473199999999997	0.46069639999999984	0.45117039999999997	0.8358447999999999	0.8375375999999999	0.8679312000000001	0.688934	0.6817556000000002
TRPV2	0.8765200000000001	0.8700333333333333	0.9285016666666666	0.8469533333333333	0.86919	0.4241966666666667	0.61529	0.44037333333333334	0.45672	0.45920999999999995	0.36221166666666665	0.6642366666666667	0.6725633333333333	0.6474966666666667	0.4326233333333333	0.41786166666666663	0.43794500000000003	0.43107500000000004	0.6721116666666668	0.4441166666666667	0.55958	0.6112266666666667	0.8528483333333333	0.7949516666666666	0.61729	0.6064133333333334	0.6482083333333334	0.6009349999999999	0.6134016666666667	0.5175000000000001	0.7909116666666667	0.43882499999999997	0.6750333333333334	0.6646966666666667	0.6730999999999999	0.8580666666666666	0.8956716666666668	0.8789933333333333	0.87756	0.59407	0.7029900000000001	0.7904049999999999	0.7921166666666667	0.7904433333333335	0.6675383333333333	0.6694116666666666	0.681685	0.6958866666666667	0.6974816666666667	0.6057366666666667	0.6710683333333333	0.7691566666666666	0.6458033333333334	0.6347133333333334	0.43328000000000005	0.43179666666666666	0.949005	0.9296016666666668	0.6250600000000001	0.6157050000000001	0.6650400000000001	0.6951533333333334	0.9510816666666667	0.7068683333333333	0.75455	0.6554666666666666	0.675345	0.6599050000000001	0.6668283333333335	0.3659883333333333	0.35574833333333333	0.3832900000000001	0.40956166666666666	0.617495	0.6106583333333333	0.6540433333333334	0.6391366666666667	0.47487833333333335	0.7048983333333334	0.7960816666666667	0.8050383333333334	0.8637583333333333	0.8638750000000001	0.86675	0.8710366666666668	0.8682300000000001	0.8793816666666666	0.8569466666666666	0.8667566666666667	0.8648383333333335	0.8704900000000001	0.8658566666666667	0.8330516666666666	0.8492316666666665	0.6146766666666666	0.6244299999999999	0.44404166666666667	0.8128516666666666	0.8172099999999999	0.792395	0.864345	0.86497	0.8624583333333332	0.8704083333333332	0.9438883333333333	0.8623616666666667	0.8569749999999999	0.8564866666666667	0.855845	0.7878283333333332	0.7954766666666667	0.8014916666666666	0.44369166666666665	0.4519849999999999	0.4402333333333333	0.7878533333333332	0.7900916666666666	0.8303616666666667	0.668625	0.6627233333333334
TRPV3	0.871835	0.8709275	0.86681875	0.8522512500000001	0.8767875	0.42863375	0.62143875	0.444055	0.4681575	0.469455	0.37041375	0.6633975000000001	0.67162625	0.6517299999999999	0.44242875	0.42302875	0.44122375	0.43425375	0.6766825000000001	0.45164249999999995	0.5513950000000001	0.62613125	0.8007	0.79695	0.62174375	0.6111675	0.65635625	0.60581625	0.6198487500000001	0.52159625	0.8085437500000001	0.45063125	0.6777212499999999	0.6636124999999999	0.671955	0.94357625	0.95418625	0.9533912499999999	0.94836875	0.58922875	0.6925962499999999	0.81142125	0.80026875	0.8011212499999999	0.6546274999999999	0.65541125	0.6650587499999999	0.7128675	0.72683625	0.6105387499999999	0.67086125	0.7614162499999999	0.64631375	0.63487125	0.4339700000000001	0.43156500000000003	0.88471375	0.858565	0.6252612500000001	0.61475375	0.67085375	0.7245375	0.89631375	0.73784	0.7866249999999999	0.65610625	0.6837275	0.6611	0.6763275	0.38252625	0.37471875	0.38602250000000005	0.40953375	0.61283875	0.61080375	0.6560875	0.6371625	0.48155375	0.7360650000000001	0.805095	0.811365	0.8676125	0.85676375	0.86861125	0.8844799999999999	0.8840749999999999	0.88332	0.8660512499999999	0.8837162500000001	0.88593	0.884995	0.87351	0.8458962499999999	0.8785975	0.6236375000000001	0.6268024999999999	0.45382375	0.9199700000000001	0.9216625	0.893775	0.85774625	0.8756075	0.8736925	0.86780375	0.8815774999999999	0.885475	0.8823825	0.87168375	0.86760625	0.7896599999999999	0.8005212500000001	0.7989087500000001	0.44936875	0.4609575	0.446405	0.7942625	0.79801125	0.923535	0.67738	0.6835100000000001
TRPV4	0.66055	0.6567700000000001	0.654895	0.65228	0.65395	0.34861	0.50488	0.35358	0.376075	0.375195	0.302765	0.515195	0.521605	0.5119100000000001	0.35198	0.355295	0.34869	0.34404500000000005	0.52066	0.365155	0.77422	0.504215	0.65473	0.6376550000000001	0.49344	0.48687	0.5140750000000001	0.488	0.484095	0.455275	0.628765	0.36285	0.52518	0.512815	0.519675	0.64344	0.66777	0.6597500000000001	0.6584099999999999	0.48492999999999997	0.571135	0.63164	0.61964	0.6243	0.5821799999999999	0.58372	0.58079	0.56189	0.5751850000000001	0.513875	0.541685	0.612205	0.527875	0.5212	0.34711000000000003	0.345955	0.6512899999999999	0.642165	0.49502	0.48568	0.561105	0.576415	0.6653100000000001	0.5868599999999999	0.7749900000000001	0.5099899999999999	0.52986	0.51562	0.52491	0.31555500000000003	0.307215	0.304825	0.3201	0.48709	0.48702999999999996	0.5103800000000001	0.501145	0.38783500000000004	0.589175	0.6311549999999999	0.6332899999999999	0.6471199999999999	0.6527000000000001	0.648755	0.66236	0.661225	0.6611400000000001	0.66254	0.657625	0.6589050000000001	0.65798	0.6587099999999999	0.6285000000000001	0.649945	0.50427	0.511115	0.36673	0.63923	0.64174	0.6454150000000001	0.65052	0.6538649999999999	0.65917	0.6484650000000001	0.6545300000000001	0.658285	0.6610499999999999	0.65907	0.65925	0.614885	0.637505	0.6238	0.356435	0.367185	0.354375	0.61938	0.6201749999999999	0.6533	0.52096	0.5474600000000001
TRPV5	0.895206	0.895116	0.856034	0.8764099999999999	0.890134	0.46768400000000004	0.6239220000000001	0.47521399999999997	0.483802	0.48643000000000003	0.40263600000000005	0.677656	0.686094	0.665978	0.48084799999999994	0.456728	0.484872	0.47814999999999996	0.6910260000000001	0.4766	0.5627840000000001	0.6380039999999999	0.816048	0.957274	0.64379	0.63161	0.66601	0.618586	0.6212679999999999	0.529246	0.963434	0.4699	0.69502	0.67946	0.6876279999999999	0.863232	0.8763799999999999	0.871764	0.8701440000000001	0.620878	0.698682	0.9780240000000001	0.986444	0.9850200000000001	0.65838	0.659902	0.6706580000000001	0.7173900000000001	0.74128	0.616362	0.684342	0.780668	0.657644	0.6449119999999999	0.483106	0.48181799999999997	0.8789020000000001	0.860228	0.6350859999999999	0.626422	0.6667940000000001	0.7439600000000001	0.8780479999999999	0.755854	0.7892380000000001	0.674558	0.6916079999999999	0.6793899999999999	0.687312	0.415006	0.40586800000000006	0.4252520000000001	0.454406	0.6250819999999999	0.6233479999999999	0.667876	0.649166	0.506568	0.75004	0.957662	0.970426	0.886522	0.883436	0.8868120000000002	0.890706	0.8837659999999999	0.8828379999999999	0.880316	0.88475	0.88742	0.8871960000000001	0.8870100000000001	0.859314	0.876752	0.638832	0.643336	0.476246	0.826304	0.8332219999999999	0.8243499999999999	0.8786039999999999	0.8924160000000001	0.889606	0.880888	0.864052	0.888456	0.8816499999999999	0.880448	0.879602	0.95236	0.9645619999999999	0.9554839999999999	0.478244	0.484018	0.47465599999999997	0.979378	0.9838660000000001	0.840588	0.68753	0.6825180000000002
